model,question_id,question,correct_answer,model_answer,is_correct,bleu,f1,response_time,error_message
AraBERT_Large,15,ما هو حكم استقبال القبلة في الصلاة:,ب, ب: واجب بإجماع العلماء ,True,0.011199617145528714,1.0,3.1395342350006104,
AraBERT_Large,16,حكم الطهارة للصلاة:,ب, ب: واجبة بإجماع المسلمين ,True,0.010477009940175953,1.0,3.7184367179870605,
AraBERT_Large,17,حكم قراءة الفاتحة في الصلاة:,ب, ب: واجبة بإجماع العلماء ,True,0.010825057921671676,1.0,3.194164514541626,
AraBERT_Large,18,حكم الزكاة في الإسلام:,ب, ب: واجبة بإجماع المسلمين ,True,0.010477009940175953,1.0,3.4528462886810303,
AraBERT_Large,19,حكم التيمم عند عدم وجود الماء:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.7424755096435547,
AraBERT_Large,20,حكم المسح على الخفين:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.351973056793213,
AraBERT_Large,21,حكم الصلاة على الميت:,ب, ب: فرض كفاية بإجماع العلماء ,True,0.009565665109256835,1.0,2.691422462463379,
AraBERT_Large,22,حكم سجود السهو:,ب, ب: واجب عند جمهور العلماء ,True,0.01015265650850611,1.0,4.625835180282593,
AraBERT_Large,23,حكم صلاة الجمعة على الرجال:,ب, ب: فرض عين بإجماع العلماء ,True,0.01015265650850611,1.0,3.0295138359069824,
AraBERT_Large,24,حكم صلاة العيدين:,ب, الجواب: ج: فرض كفاية ,False,0.012042033681462784,0.0,3.266900062561035,
AraBERT_Large,25,حكم العمرة في العمر:,ب, ب: واجبة مرة واحدة بإجماع العلماء ,True,0.008176856499690712,1.0,3.0929107666015625,
AraBERT_Large,26,حكم صلاة التراويح:,ب, ب: سنة مؤكدة بإجماع العلماء ,True,0.009565665109256835,1.0,3.7303059101104736,
AraBERT_Large,27,حكم البيع بشرط الخيار:,ب, الجواب: ب: جائز بإجماع العلماء ,True,0.008811835296733616,1.0,4.347418308258057,
AraBERT_Large,28,حكم بيع الذهب بالذهب متفاضلاً (مع زيادة):,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,4.222286701202393,
AraBERT_Large,29,حكم بيع الفضة بالفضة متفاضلاً:,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,2.930676221847534,
AraBERT_Large,30,حكم بيع الطعام بالطعام متفاضلاً:,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,2.5551958084106445,
AraBERT_Large,31,حكم بيع العربون:,ب, ب: جائز عند جمهور العلماء ,True,0.01015265650850611,1.0,3.968430280685425,
AraBERT_Large,32,حكم الشفعة في العقار:,ب, ب: ثابتة بإجماع العلماء ,True,0.010825057921671676,1.0,4.083375930786133,
AraBERT_Large,33,حكم الوقف في الإسلام:,ب, ب: جائز ومستحب بإجماع العلماء ,True,0.009048295247234425,1.0,3.380153179168701,
AraBERT_Large,34,حكم الهبة:,ب, ب: جائزة ومستحبة بإجماع العلماء ,True,0.008588486560503192,1.0,3.708745241165161,
AraBERT_Large,35,حكم العارية:,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.124704599380493,
AraBERT_Large,36,حكم إعارة السلاح في الفتنة:,ب, ب: محرمة بإجماع العلماء ,True,0.010825057921671676,1.0,3.5779716968536377,
AraBERT_Large,37,حكم الوديعة (حفظ المال):,ب, الجواب: ب: جائزة وواجبة عند الجمهور ,True,0.007805988703535686,1.0,4.566001653671265,
AraBERT_Large,38,حكم الوكالة:,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,4.076077938079834,
AraBERT_Large,39,حكم المضاربة (شركة بين مال وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,4.521914005279541,
AraBERT_Large,40,حكم المساقاة (شركة بين شجر وعمل):,ب, الجواب: ب: جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,5.005095958709717,
AraBERT_Large,41,حكم المزارعة (شركة بين أرض وعمل):,ب, الجواب: ب: جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,3.499581813812256,
AraBERT_Large,42,حكم الصلح بين الخصوم:,ب, ب: جائز ومستحب بإجماع العلماء ,True,0.009048295247234425,1.0,2.88582706451416,
AraBERT_Large,43,حكم الإبراء من الدين:,ب, الجواب: ب: جائز بإجماع العلماء ,True,0.008811835296733616,1.0,4.171190977096558,
AraBERT_Large,44,حكم إجارة العين لمالكها:,ب, الجواب: ب: جائزة عند جمهور العلماء ,True,0.007986728673290205,1.0,3.7646243572235107,
AraBERT_Large,45,حكم الإجارة على الأعمال المحرمة:,ب, ب: باطلة ومحرمة بإجماع العلماء ,True,0.008811835296733616,1.0,4.302860736846924,
AraBERT_Large,46,حكم إجارة الرجل لامرأة أجنبية للإرضاع:,ب, أ: محرمة بإجماع العلماء ,False,0.010825057921671676,0.0,10.228081226348877,
AraBERT_Large,47,حكم الجعالة (جعل أجرة على عمل مجهول):,ب, الجواب: ب: جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,5.482823610305786,
AraBERT_Large,48,حكم السبق (الجائزة) في المسابقات:,ب, ب: جائز في الخيل والإبل والسهام بإجماع العلماء ,True,0.006277466950757328,1.0,4.28571081161499,
AraBERT_Large,49,حكم الرهن:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.515559673309326,
AraBERT_Large,50,حكم الكفالة والضمان:,ب, ب: الكفالة والضمان جائزان بإجماع العلماء ,True,0.00702083472657119,1.0,3.9428441524505615,
AraBERT_Large,51,حكم الحوالة:,ب, ب: الحوالة جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,4.43926477432251,
AraBERT_Large,52,حكم الأيمان:,ب, ب: الأيمان جائزة بالله وصفاته ,True,0.009048295247234425,1.0,3.8990542888641357,
AraBERT_Large,53,حكم الصيد بالكلب المعلم:,ب, ب: الصيد بالكلب المعلم جائز بإجماع العلماء ,True,0.0067525623389387635,1.0,4.037600517272949,
AraBERT_Large,54,حكم الذبائح:,ب, ب: الذبائح حلال بإجماع المسلمين ما لم تذبح لغير الله ,True,0.0056860862169080505,1.0,5.611011743545532,
AraBERT_Large,55,حكم الصيد بالجوارح (غير الكلب):,ب, ج: الصيد بالجوارح (غير الكلب) مكروه عند الجمهور ,False,0.00616976802746866,0.0,4.356411933898926,
AraBERT_Large,56,حكم الأضحية:,ب, ج: الأضحية فرض كفاية ,False,0.0,0.0,3.5241785049438477,
AraBERT_Large,57,حكم العقيقة عن المولود:,ب, ب: العقيقة سنة مؤكدة بإجماع العلماء ,True,0.007805988703535686,1.0,3.346219301223755,
AraBERT_Large,58,حكم الجهاد في سبيل الله:,ب, ب: الجهاد فرض كفاية بإجماع العلماء ,True,0.007986728673290205,1.0,5.299052953720093,
AraBERT_Large,59,حكم قتال المرتد:,ب, ب: قتال المرتد واجب بإجماع العلماء ,True,0.007986728673290205,1.0,4.522881746292114,
AraBERT_Large,60,حكم قتال البغاة:,ب, ب: قتال البغاة واجب بإجماع العلماء ,True,0.007986728673290205,1.0,6.216996431350708,
AraBERT_Large,61,حكم قتال أهل الذمة:,ب, ب: قتال أهل الذمة محرم بإجماع العلماء ما لم ينقضوا العهد ,True,0.005354194904142114,1.0,4.120833396911621,
AraBERT_Large,62,حكم الجزية:,ب, ب: الجزية واجبة على أهل الكتاب بإجماع العلماء ,True,0.006389329974674238,1.0,3.1880335807800293,
AraBERT_Large,63,حكم الرق (العبودية):,ب, ب: الرق مشروع في بعض الحالات وبشروط بإجماع العلماء ,True,0.005869389976559867,1.0,4.608687877655029,
AraBERT_Large,64,حكم العتق:,ب, الجواب: ج: العتق مكروه عند الجمهور ,False,0.007986728673290205,0.0,4.7009453773498535,
AraBERT_Large,65,حكم الولاء:,ب, ب: الولاء للمسلم على المسلم واجب بإجماع العلماء ,True,0.00616976802746866,1.0,4.544632434844971,
AraBERT_Large,66,حكم شهادة الزور:,ب, ب: شهادة الزور محرمة بإجماع المسلمين ,True,0.007633935801913548,1.0,3.8593380451202393,
AraBERT_Large,67,حكم القضاء في الإسلام:,ب, ب: القضاء واجب على الكفاية بإجماع العلماء ,True,0.006883858510498897,1.0,3.9655208587646484,
AraBERT_Large,68,حكم المظالم:,ب, ب: المظالم محرمة بإجماع المسلمين ,True,0.008377152169377823,1.0,4.131284713745117,
AraBERT_Large,69,حكم أخذ مال المسلم بغير حق:,ب, ب: أخذ مال المسلم محرم بإجماع المسلمين ,True,0.007313425995364251,1.0,4.256669759750366,
AraBERT_Large,70,حكم المهر في النكاح:,ب, ب: المهر واجب بإجماع العلماء ,True,0.0092991042878441,1.0,3.653205394744873,
AraBERT_Large,71,حكم الصداق (الهبة من الرجل لزوجته):,ب, الجواب: ب: الصداق جائز ومستحب بإجماع العلماء ,True,0.0065056119086392495,1.0,4.548166275024414,
AraBERT_Large,72,حكم الإعسار في الدين:,ب, ب: ينظر المعسر بإجماع العلماء ,True,0.009048295247234425,1.0,3.355790138244629,
AraBERT_Large,73,حكم الإفلاس:,ب, ب: يعلن إفلاسه بإجماع العلماء ,True,0.009048295247234425,1.0,5.074289083480835,
AraBERT_Large,74,حكم التفليس:,ب, الجواب: أ: التفليس محرم بإجماع العلماء ,False,0.007313425995364251,0.0,4.348494291305542,
AraBERT_Large,75,حكم الكفالة:,ب, ب: الكفالة جائزة بإجماع العلماء ,True,0.008588486560503192,1.0,3.8190200328826904,
AraBERT_Large,76,حكم الضمان:,ب, ب: الضمان جائز بإجماع العلماء ,True,0.009048295247234425,1.0,3.2660229206085205,
AraBERT_Large,77,حكم الإيلاء (اليمين على عدم قربان الزوجة):,ب, الجواب: ب: الإيلاء جائز عند جمهور العلماء ,True,0.006883858510498897,1.0,5.198846101760864,
AraBERT_Large,78,حكم الظهار:,ب, ب: الظهار محرم بإجماع العلماء ,True,0.009048295247234425,1.0,2.944074869155884,
AraBERT_Large,79,حكم اللعان:,ب, ب: اللعان مشروع عند التهمة بالزنا ,True,0.008176856499690712,1.0,3.4895718097686768,
AraBERT_Large,80,حكم الخلع:,ب, ب: الخلع جائز بإجماع العلماء ,True,0.0092991042878441,1.0,3.5317370891571045,
AraBERT_Large,81,حكم الطلاق:,ب, ب: الطلاق جائز بأسبابه وبشروطه بإجماع العلماء ,True,0.006389329974674238,1.0,3.354506731033325,
AraBERT_Large,82,حكم الرجعة بعد الطلاق:,ب, ب: الرجعة جائزة في الطلاق الرجعي بإجماع العلماء ,True,0.00616976802746866,1.0,3.3803598880767822,
AraBERT_Large,83,حكم العدة بعد الطلاق:,ب, ب: العدة واجبة بإجماع العلماء ,True,0.009048295247234425,1.0,2.7954061031341553,
AraBERT_Large,84,حكم النفقة بعد الطلاق:,ب, ب: النفقة واجبة في العدة بإجماع العلماء ,True,0.0071638813215387015,1.0,3.5437190532684326,
AraBERT_Large,85,حكم الحضانة بعد الطلاق:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,3.1527490615844727,
AraBERT_Large,86,حكم الوصية للوارث:,ب, ب: الوصية للوارث محرمة بإجماع العلماء إلا بإذن باقي الورثة ,True,0.005203424609196104,1.0,4.948601722717285,
AraBERT_Large,87,حكم وجوب صلاة الوتر:,ب, ب: صلاة الوتر سنة مؤكدة عند جمهور العلماء ,True,0.006883858510498897,1.0,3.8184051513671875,
AraBERT_Large,88,حكم ذبح غير المسلم للحيوان المأكول:,ب, ب: ذبيحته حرام إلا ذبيحة أهل الكتاب بالشروط المعتبرة عند جمهور العلماء ,True,0.0044608951829991,1.0,5.362326383590698,
AraBERT_Large,89,حكم من سب الله أو رسوله:,ب, ب: هو كافر مرتد بإجماع العلماء ,True,0.008811835296733616,1.0,5.457303524017334,
AraBERT_Large,90,حكم اللعان بين الزوجين:,ب, ب: اللعان مشروع بإجماع العلماء عند التهمة بالزنا ,True,0.006065997938636506,1.0,4.169344902038574,
AraBERT_Large,91,حكم المباهلة في الدين:,ب, أ: المباهلة محرمة بإجماع العلماء ,False,0.008377152169377823,0.0,3.999885320663452,
AraBERT_Large,92,حكم الرضاع المحرم للنكاح:,ب, ب: الرضاع يحرم النكاح بإجماع العلماء ,True,0.007633935801913548,1.0,3.395815372467041,
AraBERT_Large,93,حكم الحضانة للأطفال:,ب, ب: الحضانة واجبة بإجماع العلماء ,True,0.008588486560503192,1.0,3.1598644256591797,
AraBERT_Large,94,حكم الدعاء على الظالم:,ب, ج: الدعاء على الظالم مكروه عند الجمهور ,False,0.0,0.0,3.883007287979126,
AraBERT_Large,95,حكم مصافحة الرجل للمرأة الأجنبية:,ب, ب: المصافحة محرمة بإجماع العلماء ,True,0.008377152169377823,1.0,4.219824314117432,
AraBERT_Large,96,حكم صلاة الكسوف والخسوف:,ب, ب: صلاة الكسوف سنة مؤكدة بإجماع العلماء ,True,0.0071638813215387015,1.0,3.8895020484924316,
AraBERT_Large,97,حكم بيع العربون:,ب, ب: بيع العربون جائز عند جمهور العلماء ,True,0.007469938459592591,1.0,3.3449220657348633,
AraBERT_Large,98,حكم إعارة السلاح في الفتنة:,ب, ب: إعارة السلاح محرمة بإجماع العلماء ,True,0.007633935801913548,1.0,3.9466042518615723,
AraBERT_Large,99,حكم الوفاء بالكفارات:,ب, ب: الوفاء بالكفارات واجب بإجماع العلماء ,True,0.0071638813215387015,1.0,3.893866777420044,
AraBERT_Large,100,حكم الوفاء بالنذر المباح:,ب, ب: الوفاء بالنذر واجب بإجماع العلماء ,True,0.007633935801913548,1.0,3.528313398361206,
AraBERT_Large,101,خيار المجلس عند المالكية:,ب, الجواب: أ: خيار المجلس ثابت للمتبايعين ما لم يتفرقا ,False,0.005776163584689931,0.0,4.72075080871582,
AraBERT_Large,102,بيع الغرر اليسير في المذهب المالكي:,ب, ب: بيع الغرر اليسير معفو عنه ولا يؤثر في صحة العقد ,True,0.005869389976559867,1.0,4.610641717910767,
AraBERT_Large,103,من شروط صحة الحج:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.1066298484802246,
AraBERT_Large,104,يبدأ الإحرام للحج من:,أ, الإجابة الصحيحة هي: أ: المواقيت المكانية ,True,0.00702083472657119,1.0,2.6168324947357178,
AraBERT_Large,105,من محظورات الإحرام:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.021713972091675,
AraBERT_Large,106,الطواف حول الكعبة يكون:,ب, الجواب الصحيح هو: ب: عكس اتجاه عقارب الساعة ,True,0.006626589205134352,1.0,3.685757637023926,
AraBERT_Large,107,عدد أشواط السعي بين الصفا والمروة:,أ, الجواب: عدد أشواط السعي بين الصفا والمروة هو: أ: سبعة أشواط ,True,0.005131423326712104,1.0,3.8165316581726074,
AraBERT_Large,108,الوقوف بعرفة يكون في اليوم:,ب, ب: التاسع من ذي الحجة ,True,0.011603982212675388,1.0,3.120948076248169,
AraBERT_Large,109,رمي الجمرات يبدأ في:,ب, ب: يوم النحر ,True,0.01758542189440898,1.0,2.409261465072632,
AraBERT_Large,110,طواف الإفاضة من:,ب, الجواب: ب: أركان الحج ,False,0.011603982212675388,0.0,3.0132627487182617,
AraBERT_Large,111,من أركان العمرة:,د, الجواب: ج: الإحرام ,False,0.0,0.0,2.9886863231658936,
AraBERT_Large,112,متى يجوز التمتع بالعمرة إلى الحج؟,أ, الإجابة الصحيحة هي: أ: في أشهر الحج ,False,0.007805988703535686,0.0,3.7100937366485596,
AraBERT_Large,113,من شروط طواف الإفاضة:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.094597816467285,
AraBERT_Large,114,المبيت بمزدلفة ليلة النحر:,ب, ب: واجب من واجبات الحج ,False,0.011199617145528714,0.0,2.875005006790161,
AraBERT_Large,115,أنواع النسك في الحج:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.970334768295288,
AraBERT_Large,116,الهدي واجب على:,أ, الجواب: أ: المتمتع والقارن ,True,0.009849574084214482,1.0,3.59395694732666,
AraBERT_Large,117,من محظورات الإحرام للمرأة:,ج, ج: كلاهما ,True,0.021598265052211615,1.0,3.2869269847869873,
AraBERT_Large,118,حكم التحلل من الإحرام قبل إتمام النسك:,ب, ب: جائز بشرط الاشتراط عند الإحرام ,True,0.008176856499690712,1.0,3.43159556388855,
AraBERT_Large,119,طواف الوداع:,ب, ب: واجب إلا على الحائض والنفساء ,True,0.008588486560503192,1.0,3.3245737552642822,
AraBERT_Large,120,حكم تأخير طواف الإفاضة إلى ما بعد أيام التشريق:,أ, الجواب: أ: جائز ,True,0.014936192853457254,1.0,2.6484999656677246,
AraBERT_Large,121,من أسباب وجوب دم الفدية:,ج, ج ,True,0.07249749990681824,1.0,2.7261874675750732,
AraBERT_Large,122,العمرة في رمضان:,أ, الجواب: أ: تعدل حجة ,True,0.012518377344512808,1.0,3.863246440887451,
AraBERT_Large,123,وقت صلاة الظهر حسب المذهب المالكي يبدأ من:,أ, الجواب الصحيح هو: أ: زوال الشمس ,True,0.008588486560503192,1.0,4.03882908821106,
AraBERT_Large,124,وقت صلاة العصر حسب المذهب المالكي يبدأ من:,أ, الجواب الصحيح هو: أ: عندما يصير ظل كل شيء مثله ,True,0.006277466950757328,1.0,3.856942892074585,
AraBERT_Large,125,وقت صلاة المغرب حسب المذهب المالكي:,ج, الجواب الصحيح هو: ج. وقت قصير بعد غروب الشمس بقدر الوضوء وأداء ثلاث ركعات ,False,0.004309369973332364,0.0,4.819892168045044,
AraBERT_Large,126,وقت صلاة العشاء حسب المذهب المالكي يبدأ من:,ب, ب: مغيب الشفق الأحمر ,True,0.012042033681462784,1.0,3.4063825607299805,
AraBERT_Large,127,من نواقض الوضوء في المذهب المالكي:,ب, ب ,True,0.07249749990681824,1.0,3.258251428604126,
AraBERT_Large,128,من شروط صحة صلاة الجمعة في المذهب المالكي:,د, د: جميع ما سبق ,False,0.01571523700545522,0.0,3.6926157474517822,
AraBERT_Large,129,ينتقض الوضوء في المذهب المالكي بـ:,د, د: أ و ج ,False,0.023457495174891017,0.0,3.7601394653320312,
AraBERT_Large,130,الخطبة في صلاة الجمعة حسب المذهب المالكي:,أ, الجواب: أ: شرط من شروط صحتها ,True,0.0092991042878441,1.0,3.3439245223999023,
AraBERT_Large,131,النوم الثقيل المستغرق في المذهب المالكي:,أ, ب: ينقض الوضوء إذا كان مضطجعاً ,False,0.0,0.0,3.606096029281616,
AraBERT_Large,132,وقت الضرورة لصلاة العصر حسب المذهب المالكي:,ب, الجواب: أ: من اصفرار الشمس إلى الغروب ,True,0.007469938459592591,1.0,4.572736501693726,
AraBERT_Large,133,أركان الإسلام عددها:,أ, الجواب: أ: خمسة ,True,0.014936192853457254,1.0,2.8091061115264893,
AraBERT_Large,134,أي من التالي ليس من أركان الإيمان:,ج, ج: الحج لمن استطاع إليه سبيلا ,True,0.009048295247234425,1.0,3.8285224437713623,
AraBERT_Large,135,الإحسان في الإسلام يعني:,أ," الإحسان في الإسلام يعني:
أ: أن تعبد الله كأنك تراه، فإن لم تكن تراه فإنه يراك ",True,0.004123736633351873,1.0,5.42125678062439,
AraBERT_Large,136,الفرق الأساسي بين الزكاة والصدقة أن:,ب, ب: الزكاة فريضة والصدقة تطوعية ,True,0.008811835296733616,1.0,4.490642309188843,
AraBERT_Large,137,أجر صيام يوم عرفة للحاج:,ب, ب: لا يُسن للحاج صيام يوم عرفة ,False,0.008811835296733616,0.0,3.1560921669006348,
AraBERT_Large,138,أجر صيام يوم عاشوراء:,ب, ب: يكفر السنة التي قبله فقط ,True,0.009565665109256835,1.0,3.058561325073242,
AraBERT_Large,139,ليلة القدر هي:,أ, الجواب الصحيح هو: أ: ليلة من العشر الأواخر من رمضان ,True,0.005776163584689931,1.0,4.5117270946502686,
AraBERT_Large,140,القهقهة (الضحك بصوت) في الصلاة حسب المذهب المالكي:,أ, الجواب: أ: القهقهة تبطل الصلاة ولا تنقض الوضوء ,True,0.006277466950757328,1.0,6.1778244972229,
IslamQA-BGE-M3,1,حكم الطهارة لمن أراد أداء الصلاة:,أ, الجواب الصحيح هو: أ: واجبة بإجماع المسلمين ,True,0.0067525623389387635,1.0,6.160144090652466,
IslamQA-BGE-M3,2,ما هو حكم الوضوء بفضل وضوء مسلم آخر:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.676140785217285,
IslamQA-BGE-M3,3,حكم وضوء الرجل والمرأة معاً في إناء واحد:,ج, ج: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.659151077270508,
IslamQA-BGE-M3,4,حكم ماء البحر للوضوء:,أ, الجواب: أ: طهور بإجماع العلماء ,True,0.008811835296733616,1.0,3.3296754360198975,
IslamQA-BGE-M3,5,حكم الوضوء بالمائعات غير الماء:,ب, ب: لا يجوز بإجماع العلماء (عدا النبيذ محل خلاف) ,True,0.00616976802746866,1.0,4.488546371459961,
IslamQA-BGE-M3,6,حكم الاستنجاء بالماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.67596697807312,
IslamQA-BGE-M3,7,حكم الاستجمار بالأحجار:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.6824710369110107,
IslamQA-BGE-M3,8,حكم الجمع بين الاستجمار والاستنجاء بالماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.8798751831054688,
IslamQA-BGE-M3,9,حكم الاستجمار بغير الحجارة:,ب, ب: جائز بالطاهر المنقي ما لم يكن طعاماً ,True,0.0071638813215387015,1.0,3.628887176513672,
IslamQA-BGE-M3,10,حكم الاستجمار مع وجود الماء:,ب, ب: جائز ومجمع عليه ,True,0.013038525962482981,1.0,3.241257429122925,
IslamQA-BGE-M3,11,حكم الاستنجاء باليد اليمنى:,ب, ب: منهي عنه بإجماع العلماء ,True,0.009849574084214482,1.0,3.1679840087890625,
IslamQA-BGE-M3,12,حكم السواك عند الصلاة:,ب, ب: مستحب ومشروع بإجماع العلماء ,True,0.008811835296733616,1.0,4.403379678726196,
IslamQA-BGE-M3,13,حكم الختان للرجال:,ب, ب: من سنن الإسلام ومشروع بإجماع العلماء ,True,0.0071638813215387015,1.0,3.2112796306610107,
IslamQA-BGE-M3,14,حكم التثليث في الوضوء:,ب, ب: غير واجب بإجماع العلماء ,True,0.009849574084214482,1.0,2.9197375774383545,
IslamQA-BGE-M3,15,ما هو حكم استقبال القبلة في الصلاة:,ب, ب: واجب بإجماع العلماء ,True,0.011199617145528714,1.0,3.581341028213501,
IslamQA-BGE-M3,16,حكم الطهارة للصلاة:,ب, ب: واجبة بإجماع المسلمين ,True,0.010477009940175953,1.0,3.955143690109253,
IslamQA-BGE-M3,17,حكم قراءة الفاتحة في الصلاة:,ب, ب: واجبة بإجماع العلماء ,True,0.010825057921671676,1.0,3.8551056385040283,
IslamQA-BGE-M3,18,حكم الزكاة في الإسلام:,ب, ب: واجبة بإجماع المسلمين ,True,0.010477009940175953,1.0,3.0038552284240723,
IslamQA-BGE-M3,19,حكم التيمم عند عدم وجود الماء:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,4.30659031867981,
IslamQA-BGE-M3,20,حكم المسح على الخفين:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.6396851539611816,
IslamQA-BGE-M3,21,حكم الصلاة على الميت:,ب, ب: فرض كفاية بإجماع العلماء ,True,0.009565665109256835,1.0,2.8601324558258057,
IslamQA-BGE-M3,22,حكم سجود السهو:,ب, الجواب: ج: سنة مؤكدة ,False,0.012042033681462784,0.0,4.924016714096069,
IslamQA-BGE-M3,23,حكم صلاة الجمعة على الرجال:,ب, ب: فرض عين بإجماع العلماء ,True,0.01015265650850611,1.0,3.2836523056030273,
IslamQA-BGE-M3,24,حكم صلاة العيدين:,ب, الجواب الصحيح هو: ب: سنة مؤكدة عند جمهور العلماء ,True,0.006065997938636506,1.0,3.062633514404297,
IslamQA-BGE-M3,25,حكم العمرة في العمر:,ب, ب: واجبة مرة واحدة بإجماع العلماء ,True,0.008176856499690712,1.0,3.4681782722473145,
IslamQA-BGE-M3,26,حكم صلاة التراويح:,ب, ب: سنة مؤكدة بإجماع العلماء ,True,0.009565665109256835,1.0,3.7862436771392822,
IslamQA-BGE-M3,27,حكم البيع بشرط الخيار:,ب, الجواب: ب: جائز بإجماع العلماء ,True,0.008811835296733616,1.0,3.780843496322632,
IslamQA-BGE-M3,28,حكم بيع الذهب بالذهب متفاضلاً (مع زيادة):,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,3.103905200958252,
IslamQA-BGE-M3,29,حكم بيع الفضة بالفضة متفاضلاً:,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,3.9756851196289062,
IslamQA-BGE-M3,30,حكم بيع الطعام بالطعام متفاضلاً:,ب, ب: محرم بإجماع العلماء ,True,0.011199617145528714,1.0,3.919644594192505,
IslamQA-BGE-M3,31,حكم بيع العربون:,ب, الجواب: أ: محرم بإجماع العلماء ,False,0.008811835296733616,0.0,3.879465341567993,
IslamQA-BGE-M3,32,حكم الشفعة في العقار:,ب, ب: ثابتة بإجماع العلماء ,True,0.010825057921671676,1.0,3.844959259033203,
IslamQA-BGE-M3,33,حكم الوقف في الإسلام:,ب, الجواب الصحيح هو: أ: محرم بإجماع العلماء ,False,0.00702083472657119,0.0,3.651081085205078,
IslamQA-BGE-M3,34,حكم الهبة:,ب, الجواب: ب: جائزة ومستحبة بإجماع العلماء ,True,0.0071638813215387015,1.0,4.126605033874512,
IslamQA-BGE-M3,35,حكم العارية:,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,3.445643186569214,
IslamQA-BGE-M3,36,حكم إعارة السلاح في الفتنة:,ب, ب: محرمة بإجماع العلماء ,True,0.010825057921671676,1.0,3.6614339351654053,
IslamQA-BGE-M3,37,حكم الوديعة (حفظ المال):,ب, الجواب: ب: جائزة وواجبة عند الجمهور ,True,0.007805988703535686,1.0,3.636867046356201,
IslamQA-BGE-M3,38,حكم الوكالة:,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.9707164764404297,
IslamQA-BGE-M3,39,حكم المضاربة (شركة بين مال وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,3.470379114151001,
IslamQA-BGE-M3,40,حكم المساقاة (شركة بين شجر وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.572045087814331,
IslamQA-BGE-M3,41,حكم المزارعة (شركة بين أرض وعمل):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,3.080617666244507,
IslamQA-BGE-M3,42,حكم الصلح بين الخصوم:,ب, ب: جائز ومستحب بإجماع العلماء ,True,0.009048295247234425,1.0,3.129275321960449,
IslamQA-BGE-M3,43,حكم الإبراء من الدين:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.6926286220550537,
IslamQA-BGE-M3,44,حكم إجارة العين لمالكها:,ب, ب: جائزة عند جمهور العلماء ,True,0.009849574084214482,1.0,4.132175445556641,
IslamQA-BGE-M3,45,حكم الإجارة على الأعمال المحرمة:,ب, ب: باطلة ومحرمة بإجماع العلماء ,True,0.008811835296733616,1.0,2.9613771438598633,
IslamQA-BGE-M3,46,حكم إجارة الرجل لامرأة أجنبية للإرضاع:,ب, أ: محرمة بإجماع العلماء ,False,0.010825057921671676,0.0,2.3212006092071533,
IslamQA-BGE-M3,47,حكم الجعالة (جعل أجرة على عمل مجهول):,ب, ب: جائزة بإجماع العلماء ,True,0.010825057921671676,1.0,2.924436092376709,
IslamQA-BGE-M3,48,حكم السبق (الجائزة) في المسابقات:,ب, ب: جائز في الخيل والإبل والسهام بإجماع العلماء ,True,0.006277466950757328,1.0,3.015103578567505,
IslamQA-BGE-M3,49,حكم الرهن:,ب, ب: جائز بإجماع العلماء ,True,0.011199617145528714,1.0,3.726851224899292,
